packet_id,packet_duration,second_frame,src_ip,dest_ip,protocol,length,info,target
PI_635381,0.0020000000000095,SF_575308,fe80::212:7410:10:1010,fe80::212:7417:17:1717,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_138211,0.0030000000000427,SF_625982,fe80::212:741a:1a:1a1a,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_578697,0.0059999999999718,SF_914356,fe80::212:7415:15:1515,fe80::212:7410:10:1010,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_549622,0.004000000000019,SF_147342,2002:db8::212:7423:23:2323,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_262007,0.0,SF_800843,fe80::212:742a:2a:2a2a,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_765323,0.0009999999997489,SF_161282,2002:db8::212:7431:31:3131,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_604492,0.0,SF_117833,fe80::212:7434:34:3434,fe80::212:7442:42:4242,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_164200,0.0009999999999763,SF_623888,fe80::212:7425:25:2525,fe80::212:7439:39:3939,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_825512,0.0059999999998581,SF_335530,2002:db8::212:743b:3b:3b3b,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_830782,0.7910000000001673,SF_943784,fe80::212:744c:4c:4c4c,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_911350,0.0,SF_626041,fe80::212:742a:2a:2a2a,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_153019,0.0009999999999763,SF_142262,fe80::212:7414:14:1414,fe80::212:743c:3c:3c3c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_789197,0.0009999999999763,SF_461363,fe80::212:7451:51:5151,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_214793,0.0010000000000331,SF_672822,fe80::212:7442:42:4242,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_424158,0.0090000000000145,SF_834474,fe80::212:7459:59:5959,fe80::212:7456:56:5656,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_281731,0.0080000000000381,SF_685665,fe80::212:7403:3:303,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_787318,0.0010000000000331,SF_469531,fe80::212:740d:d:d0d,fe80::212:7438:38:3838,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_680918,0.0080000000000381,SF_310087,2002:db8::212:741d:1d:1d1d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_560725,0.004000000000019,SF_502628,fe80::212:742a:2a:2a2a,fe80::212:7411:11:1111,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_917052,0.0009999999999763,SF_835399,fe80::212:7408:8:808,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_683838,0.0059999999999718,SF_407919,2002:db8::212:7410:10:1010,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_337474,0.0020000000000095,SF_746849,fe80::212:7402:2:202,fe80::212:7437:37:3737,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_517567,0.0049999999999954,SF_109864,fe80::212:7411:11:1111,fe80::212:740e:e:e0e,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_647473,0.0049999999999954,SF_178944,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_915907,0.0429999999999779,SF_449948,fe80::212:741a:1a:1a1a,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_279815,0.0090000000000145,SF_585705,fe80::212:742d:2d:2d2d,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_508540,0.0080000000000381,SF_492270,fe80::212:7403:3:303,fe80::212:7448:48:4848,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_405131,0.0090000000000145,SF_510142,fe80::212:7412:12:1212,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_654768,0.0060000000000854,SF_696917,fe80::212:743b:3b:3b3b,fe80::212:7413:13:1313,ICMPv6,102,RPL Control (DODAG Information Object),1
PI_742974,0.0070000000000618,SF_687582,fe80::212:743b:3b:3b3b,fe80::212:7413:13:1313,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_567186,0.0009999999999763,SF_255194,fe80::212:743b:3b:3b3b,fe80::212:744e:4e:4e4e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_845658,0.0030000000000427,SF_741673,fe80::212:744c:4c:4c4c,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_210373,0.0070000000000618,SF_839319,2002:db8::212:7454:54:5454,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_344826,0.0049999999998817,SF_765040,fe80::212:7437:37:3737,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_833375,0.0490000000000065,SF_727108,fe80::212:7451:51:5151,fe80::212:7432:32:3232,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_309124,0.0010000000000331,SF_326941,fe80::212:740d:d:d0d,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_847358,0.0020000000000663,SF_938917,fe80::212:742b:2b:2b2b,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_285715,0.0080000000000381,SF_551758,fe80::212:7404:4:404,fe80::212:744c:4c:4c4c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_308574,0.0019999999999527,SF_936097,fe80::212:7424:24:2424,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_474485,0.4010000000000673,SF_902512,fe80::212:7413:13:1313,fe80::212:743a:3a:3a3a,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_516495,0.0010000000000331,SF_548520,fe80::212:7426:26:2626,fe80::212:7420:20:2020,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_414557,0.3310000000001309,SF_347368,fe80::212:7423:23:2323,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_686759,0.0030000000000427,SF_913071,fe80::212:7433:33:3333,fe80::212:7457:57:5757,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_606367,0.0080000000000381,SF_100814,fe80::212:741a:1a:1a1a,fe80::212:7450:50:5050,ICMPv6,102,RPL Control (DODAG Information Object),0
PI_483100,0.0020000000000095,SF_584365,fe80::212:7440:40:4040,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_504911,0.3919999999998254,SF_972689,fe80::212:742b:2b:2b2b,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_762643,0.0030000000000427,SF_970277,fe80::212:742c:2c:2c2c,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_692520,0.07000000000005,SF_781192,fe80::212:7404:4:404,fe80::212:7423:23:2323,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_137780,0.0090000000000145,SF_410062,fe80::212:7405:5:505,fe80::212:743b:3b:3b3b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_946490,0.0039999999999622,SF_623888,fe80::212:7428:28:2828,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_678621,0.0049999999999954,SF_511855,fe80::212:7444:44:4444,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_824698,0.0020000000000095,SF_384513,2002:db8::212:743d:3d:3d3d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_551122,0.0769999999999981,SF_573514,fe80::212:741c:1c:1c1c,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_299294,0.0009999999999763,SF_978174,fe80::212:743c:3c:3c3c,fe80::212:741e:1e:1e1e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_840122,0.0049999999999954,SF_782851,fe80::212:742d:2d:2d2d,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_769078,0.0,SF_878985,fe80::212:740c:c:c0c,fe80::212:7427:27:2727,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_654594,0.0,SF_372159,fe80::212:7444:44:4444,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_583178,0.0059999999998581,SF_943487,fe80::212:741d:1d:1d1d,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_749150,0.0250000000000056,SF_389741,fe80::212:740a:a:a0a,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_477625,0.0079999999998108,SF_564962,fe80::212:7403:3:303,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_617257,0.0009999999999763,SF_916570,fe80::212:7450:50:5050,fe80::212:741e:1e:1e1e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_320073,0.0049999999999954,SF_458278,fe80::212:7457:57:5757,fe80::212:742e:2e:2e2e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_785611,0.0009999999999905,SF_852932,fe80::212:7450:50:5050,fe80::212:741e:1e:1e1e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_790885,0.0009999999999763,SF_551797,fe80::212:7414:14:1414,fe80::212:7437:37:3737,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_832288,0.0459999999999922,SF_265529,fe80::212:7425:25:2525,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_870692,0.0039999999999054,SF_938204,fe80::212:7409:9:909,fe80::212:7402:2:202,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_370706,0.0030000000000427,SF_380130,fe80::212:7424:24:2424,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_543888,0.0080000000000381,SF_797996,2002:db8::212:740f:f:f0f,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_544128,0.004000000000019,SF_629034,fe80::212:7420:20:2020,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_720804,0.0009999999999763,SF_860520,fe80::212:743c:3c:3c3c,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_493574,0.0020000000000095,SF_518597,fe80::212:7425:25:2525,fe80::212:7439:39:3939,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_497783,0.3829999999998108,SF_683058,fe80::212:741d:1d:1d1d,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_474684,0.0090000000000145,SF_258895,fe80::212:7420:20:2020,fe80::212:7454:54:5454,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_593891,0.0049999999998817,SF_147361,2002:db8::212:743b:3b:3b3b,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_943352,0.0010000000000047,SF_312823,fe80::212:742a:2a:2a2a,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_112818,0.0019999999999527,SF_888637,fe80::212:743b:3b:3b3b,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_140136,0.0019999999999527,SF_588286,fe80::212:7408:8:808,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_482869,0.1079999999999472,SF_761383,fe80::212:7457:57:5757,fe80::212:742e:2e:2e2e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_592290,0.0019999999999527,SF_762448,fe80::212:7433:33:3333,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_449060,0.0050000000001091,SF_874079,fe80::212:7438:38:3838,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_142299,0.0019999999999527,SF_938917,fe80::212:744a:4a:4a4a,fe80::212:7415:15:1515,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_569045,0.0090000000000145,SF_333084,fe80::212:744a:4a:4a4a,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_483426,0.0020000000000663,SF_524642,fe80::212:745a:5a:5a5a,fe80::212:7448:48:4848,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_823277,0.4580000000000837,SF_469137,fe80::212:7420:20:2020,fe80::212:7454:54:5454,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_265486,0.0020000000000095,SF_155812,fe80::212:7424:24:2424,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_795494,0.0060000000000854,SF_952835,fe80::212:7457:57:5757,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_185186,0.0080000000000381,SF_557094,2002:db8::212:741d:1d:1d1d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_870391,0.0010000000000047,SF_271140,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_934354,0.0059999999998581,SF_991579,fe80::212:742b:2b:2b2b,fe80::212:741d:1d:1d1d,ICMPv6,102,RPL Control (DODAG Information Object),1
PI_482478,0.9080000000001291,SF_863129,fe80::212:741d:1d:1d1d,fe80::212:7438:38:3838,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_708278,0.0020000000000095,SF_888637,fe80::212:742d:2d:2d2d,fe80::212:7414:14:1414,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_343322,0.0010000000000047,SF_962155,fe80::212:7431:31:3131,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_325160,0.0009999999999763,SF_477431,fe80::212:7437:37:3737,fe80::212:7413:13:1313,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_944052,0.004000000000019,SF_524477,2002:db8::212:743b:3b:3b3b,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_438608,0.004000000000019,SF_388835,fe80::212:7458:58:5858,fe80::212:7402:2:202,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_741857,0.0010000000000047,SF_850374,fe80::212:7422:22:2222,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_610370,0.0380000000000109,SF_663057,fe80::212:7443:43:4343,fe80::212:7437:37:3737,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_810731,0.0049999999998817,SF_371326,fe80::212:7429:29:2929,fe80::212:7416:16:1616,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_886719,0.0049999999999954,SF_484934,fe80::212:7404:4:404,fe80::212:7442:42:4242,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_392985,0.0269999999999868,SF_869244,fe80::212:7435:35:3535,fe80::212:740e:e:e0e,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_509995,0.0230000000000103,SF_397386,fe80::212:7416:16:1616,fe80::212:7427:27:2727,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_516443,0.0010000000000331,SF_545295,fe80::212:7412:12:1212,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_862371,0.0019999999999527,SF_793187,fe80::212:7414:14:1414,fe80::212:7437:37:3737,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_232201,0.3319999999998799,SF_624339,fe80::212:7413:13:1313,fe80::212:743a:3a:3a3a,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_747659,0.0060000000000854,SF_608965,fe80::212:744b:4b:4b4b,fe80::212:744c:4c:4c4c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_306935,0.0049999999999954,SF_991913,fe80::212:7455:55:5555,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_592503,0.0059999999998581,SF_233387,fe80::212:742b:2b:2b2b,fe80::212:7441:41:4141,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_834983,0.0049999999999954,SF_377972,fe80::212:7433:33:3333,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_335851,0.0009999999999763,SF_860520,fe80::212:742a:2a:2a2a,fe80::212:7411:11:1111,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_618680,0.0069999999998344,SF_980756,fe80::212:743a:3a:3a3a,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_377648,0.0860000000000127,SF_790944,fe80::212:7448:48:4848,fe80::212:7450:50:5050,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_483021,0.6219999999998436,SF_868693,fe80::212:741f:1f:1f1f,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_509664,0.0020000000000095,SF_207535,fe80::212:741f:1f:1f1f,fe80::212:7444:44:4444,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_427371,0.75,SF_156467,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_658221,0.0,SF_258264,fe80::212:740a:a:a0a,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_152055,0.0049999999999954,SF_243954,2002:db8::212:7423:23:2323,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_385248,0.0,SF_896228,fe80::212:743b:3b:3b3b,fe80::212:744e:4e:4e4e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_637953,0.0060000000000854,SF_428905,fe80::212:7429:29:2929,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_692141,0.0009999999999763,SF_776560,fe80::212:7440:40:4040,fe80::212:742d:2d:2d2d,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_682393,0.0679999999999836,SF_327818,fe80::212:743b:3b:3b3b,fe80::212:744c:4c:4c4c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_342804,0.0010000000000047,SF_907174,fe80::212:742b:2b:2b2b,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_890168,0.0070000000000618,SF_844979,fe80::212:7404:4:404,fe80::212:744c:4c:4c4c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_444543,0.0049999999999954,SF_901537,2002:db8::212:7423:23:2323,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_410725,0.0049999999999954,SF_987542,fe80::212:7424:24:2424,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_896505,0.00100000000009,SF_569313,fe80::212:742a:2a:2a2a,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_392867,0.0109999999999672,SF_509680,2002:db8::212:742d:2d:2d2d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_979577,0.6559999999999491,SF_701944,fe80::212:7457:57:5757,fe80::212:742e:2e:2e2e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_960379,0.0090000000000145,SF_815597,fe80::212:7457:57:5757,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_842647,0.0070000000000618,SF_753570,fe80::212:7426:26:2626,fe80::212:7455:55:5555,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_126597,0.3990000000003419,SF_879558,fe80::212:7447:47:4747,fe80::212:741b:1b:1b1b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_240721,0.004000000000019,SF_704234,fe80::212:7420:20:2020,fe80::212:7449:49:4949,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_876644,0.0450000000000159,SF_158175,fe80::212:7432:32:3232,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_353317,0.0020000000000663,SF_785628,fe80::212:7442:42:4242,fe80::212:742d:2d:2d2d,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_853622,0.0059999999999718,SF_811070,2002:db8::212:7429:29:2929,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_468987,0.0009999999999763,SF_863871,fe80::212:743a:3a:3a3a,fe80::212:743b:3b:3b3b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_369458,0.0010000000000047,SF_685698,fe80::212:743d:3d:3d3d,fe80::212:7420:20:2020,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_724533,0.0080000000000381,SF_241902,fe80::212:7403:3:303,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_871393,0.0090000000000145,SF_984588,fe80::212:744f:4f:4f4f,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_498731,0.0060000000000854,SF_109529,2002:db8::212:742c:2c:2c2c,2002:db8::ff:fe00:1,UDP,77,Source port: ultraseek-http  Destination port: rrac,1
PI_228131,0.0070000000000618,SF_413743,fe80::212:7422:22:2222,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_611315,0.0080000000000381,SF_339354,fe80::212:744b:4b:4b4b,fe80::212:744c:4c:4c4c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_386629,0.0009999999999763,SF_839979,fe80::212:7448:48:4848,fe80::212:7450:50:5050,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_914042,0.0020000000000663,SF_936103,fe80::212:740d:d:d0d,fe80::212:7432:32:3232,ICMPv6,76,RPL Control (Destination Advertisement Object),0
